date,crop,market,state,arrival_quantity,price_min,price_max,modal_price
2025-11-10,Sugarcane,Karnal,Haryana,158.6,316.0,354.0,335.0
2025-11-10,Sugarcane,Pune,Maharashtra,106.1,344.0,372.0,358.0
2025-11-10,Tomato,Bengaluru,Karnataka,403.1,995.0,1099.0,1047.0
2025-11-10,Tomato,Jaipur,Rajasthan,170.3,1259.0,1383.0,1321.0
2025-11-10,Tomato,Nashik,Maharashtra,320.5,869.0,926.0,898.0
2025-11-10,Tomato,Pune,Maharashtra,98.0,1552.0,1718.0,1635.0
2025-11-10,Wheat,Aurangabad,Maharashtra,110.6,2209.0,2512.0,2360.0
2025-11-10,Wheat,Bhopal,Madhya Pradesh,108.2,2400.0,2595.0,2497.0
2025-11-10,Wheat,Indore,Madhya Pradesh,251.5,2292.0,2457.0,2375.0
2025-11-10,Wheat,Karnal,Haryana,197.6,2238.0,2452.0,2345.0
2025-11-10,Wheat,Ludhiana,Punjab,244.8,2285.0,2614.0,2449.0
2025-11-11,Cotton,Aurangabad,Maharashtra,513.4,6238.0,6706.0,6472.0
2025-11-11,Cotton,Indore,Madhya Pradesh,533.6,6125.0,6638.0,6382.0
2025-11-11,Cotton,Jaipur,Rajasthan,598.2,6145.0,6838.0,6492.0
2025-11-11,Cotton,Nagpur,Maharashtra,251.9,6180.0,6710.0,6445.0
2025-11-11,Maize,Bengaluru,Karnataka,257.5,2057.0,2254.0,2155.0
2025-11-11,Maize,Indore,Madhya Pradesh,266.6,1903.0,2090.0,1997.0
2025-11-11,Maize,Nagpur,Maharashtra,162.5,1808.0,2028.0,1918.0
2025-11-11,Maize,Nashik,Maharashtra,127.8,2064.0,2274.0,2169.0
2025-11-11,Onion,Bengaluru,Karnataka,494.4,1078.0,1187.0,1132.0
2025-11-11,Onion,Indore,Madhya Pradesh,327.6,1272.0,1419.0,1346.0
2025-11-11,Onion,Nashik,Maharashtra,178.6,1509.0,1662.0,1585.0
2025-11-11,Onion,Pune,Maharashtra,298.4,1419.0,1557.0,1488.0
2025-11-11,Potato,Bhopal,Madhya Pradesh,388.7,814.0,934.0,874.0
2025-11-11,Potato,Jaipur,Rajasthan,183.1,1251.0,1370.0,1310.0
2025-11-11,Potato,Karnal,Haryana,332.8,939.0,1031.0,985.0
2025-11-11,Potato,Pune,Maharashtra,306.2,1125.0,1251.0,1188.0
2025-11-11,Pulses,Aurangabad,Maharashtra,226.8,5574.0,6263.0,5919.0
2025-11-11,Pulses,Bengaluru,Karnataka,146.2,5929.0,6610.0,6269.0
2025-11-11,Pulses,Indore,Madhya Pradesh,196.3,5545.0,6079.0,5812.0
2025-11-11,Pulses,Jaipur,Rajasthan,307.5,5345.0,5977.0,5661.0
2025-11-11,Rice,Bengaluru,Karnataka,382.8,2991.0,3362.0,3177.0
2025-11-11,Rice,Karnal,Haryana,438.5,2814.0,3136.0,2975.0
2025-11-11,Rice,Ludhiana,Punjab,577.3,2796.0,3163.0,2980.0
2025-11-11,Rice,Nagpur,Maharashtra,321.4,2644.0,2976.0,2810.0
2025-11-11,Soybean,Aurangabad,Maharashtra,587.2,3557.0,3816.0,3687.0
2025-11-11,Soybean,Bhopal,Madhya Pradesh,239.3,3710.0,4011.0,3860.0
2025-11-11,Soybean,Indore,Madhya Pradesh,412.3,3640.0,4079.0,3859.0
2025-11-11,Soybean,Nagpur,Maharashtra,250.5,4174.0,4538.0,4356.0
2025-11-11,Sugarcane,Aurangabad,Maharashtra,133.7,327.0,349.0,338.0
2025-11-11,Sugarcane,Bhopal,Madhya Pradesh,193.3,319.0,361.0,340.0
2025-11-11,Sugarcane,Karnal,Haryana,155.0,321.0,346.0,334.0
2025-11-11,Sugarcane,Pune,Maharashtra,168.3,340.0,375.0,358.0
2025-11-11,Tomato,Bengaluru,Karnataka,323.1,1024.0,1113.0,1069.0
2025-11-11,Tomato,Jaipur,Rajasthan,145.1,1180.0,1285.0,1233.0
2025-11-11,Tomato,Nashik,Maharashtra,555.4,867.0,929.0,898.0
2025-11-11,Tomato,Pune,Maharashtra,272.2,1578.0,1796.0,1687.0
2025-11-11,Wheat,Aurangabad,Maharashtra,158.7,2258.0,2512.0,2385.0
2025-11-11,Wheat,Bhopal,Madhya Pradesh,126.5,2393.0,2639.0,2516.0
2025-11-11,Wheat,Indore,Madhya Pradesh,251.6,2294.0,2443.0,2368.0
2025-11-11,Wheat,Karnal,Haryana,136.4,2255.0,2443.0,2349.0
2025-11-11,Wheat,Ludhiana,Punjab,180.2,2314.0,2552.0,2433.0
2025-11-12,Cotton,Aurangabad,Maharashtra,583.0,6002.0,6672.0,6337.0
2025-11-12,Cotton,Indore,Madhya Pradesh,337.1,6120.0,6659.0,6390.0
2025-11-12,Cotton,Jaipur,Rajasthan,449.7,6276.0,6767.0,6522.0
2025-11-12,Cotton,Nagpur,Maharashtra,591.2,6227.0,6782.0,6505.0
2025-11-12,Maize,Bengaluru,Karnataka,158.7,2055.0,2289.0,2172.0
2025-11-12,Maize,Indore,Madhya Pradesh,269.3,1931.0,2102.0,2016.0
2025-11-12,Maize,Nagpur,Maharashtra,127.1,1855.0,2055.0,1955.0
2025-11-12,Maize,Nashik,Maharashtra,153.1,2000.0,2289.0,2145.0
2025-11-12,Onion,Bengaluru,Karnataka,461.5,1027.0,1162.0,1095.0
2025-11-12,Onion,Indore,Madhya Pradesh,226.2,1227.0,1313.0,1270.0
2025-11-12,Onion,Nashik,Maharashtra,147.0,1505.0,1605.0,1555.0
2025-11-12,Onion,Pune,Maharashtra,204.4,1493.0,1591.0,1542.0
2025-11-12,Potato,Bhopal,Madhya Pradesh,313.8,847.0,920.0,884.0
2025-11-12,Potato,Jaipur,Rajasthan,178.5,1200.0,1329.0,1265.0
2025-11-12,Potato,Karnal,Haryana,386.1,1012.0,1095.0,1053.0
2025-11-12,Potato,Pune,Maharashtra,281.0,1140.0,1255.0,1198.0
2025-11-12,Pulses,Aurangabad,Maharashtra,185.3,5667.0,6155.0,5911.0
2025-11-12,Pulses,Bengaluru,Karnataka,300.7,5968.0,6591.0,6280.0
2025-11-12,Pulses,Indore,Madhya Pradesh,187.4,5448.0,6062.0,5755.0
2025-11-12,Pulses,Jaipur,Rajasthan,294.5,5489.0,5935.0,5712.0
2025-11-12,Rice,Bengaluru,Karnataka,286.6,3068.0,3258.0,3163.0
2025-11-12,Rice,Karnal,Haryana,489.2,2781.0,3196.0,2988.0
2025-11-12,Rice,Ludhiana,Punjab,563.1,2792.0,3159.0,2975.0
2025-11-12,Rice,Nagpur,Maharashtra,556.8,2700.0,3018.0,2859.0
2025-11-12,Soybean,Aurangabad,Maharashtra,283.2,3586.0,3906.0,3746.0
2025-11-12,Soybean,Bhopal,Madhya Pradesh,238.3,3711.0,4157.0,3934.0
2025-11-12,Soybean,Indore,Madhya Pradesh,318.6,3567.0,4062.0,3815.0
2025-11-12,Soybean,Nagpur,Maharashtra,556.1,4158.0,4623.0,4391.0
2025-11-12,Sugarcane,Aurangabad,Maharashtra,243.4,322.0,361.0,341.0
2025-11-12,Sugarcane,Bhopal,Madhya Pradesh,193.9,327.0,358.0,343.0
2025-11-12,Sugarcane,Karnal,Haryana,279.5,321.0,349.0,335.0
2025-11-12,Sugarcane,Pune,Maharashtra,124.4,333.0,379.0,356.0
2025-11-12,Tomato,Bengaluru,Karnataka,418.9,1216.0,1384.0,1300.0
2025-11-12,Tomato,Jaipur,Rajasthan,152.3,1052.0,1189.0,1120.0
2025-11-12,Tomato,Nashik,Maharashtra,466.5,851.0,944.0,898.0
2025-11-12,Tomato,Pune,Maharashtra,207.4,1576.0,1796.0,1686.0
2025-11-12,Wheat,Aurangabad,Maharashtra,173.5,2238.0,2521.0,2379.0
2025-11-12,Wheat,Bhopal,Madhya Pradesh,121.0,2354.0,2514.0,2434.0
2025-11-12,Wheat,Indore,Madhya Pradesh,114.8,2288.0,2495.0,2392.0
2025-11-12,Wheat,Karnal,Haryana,334.3,2184.0,2464.0,2324.0
2025-11-12,Wheat,Ludhiana,Punjab,207.8,2284.0,2507.0,2396.0
2025-11-13,Cotton,Aurangabad,Maharashtra,550.2,5948.0,6759.0,6354.0
2025-11-13,Cotton,Indore,Madhya Pradesh,455.9,5945.0,6784.0,6364.0
2025-11-13,Cotton,Jaipur,Rajasthan,267.9,6370.0,6910.0,6640.0
2025-11-13,Cotton,Nagpur,Maharashtra,266.6,6193.0,6692.0,6442.0
2025-11-13,Maize,Bengaluru,Karnataka,220.1,2077.0,2376.0,2227.0
2025-11-13,Maize,Indore,Madhya Pradesh,224.0,1926.0,2186.0,2056.0
2025-11-13,Maize,Nagpur,Maharashtra,202.5,1832.0,2040.0,1936.0
2025-11-13,Maize,Nashik,Maharashtra,101.4,2100.0,2258.0,2179.0
2025-11-13,Onion,Bengaluru,Karnataka,288.8,1024.0,1175.0,1099.0
2025-11-13,Onion,Indore,Madhya Pradesh,336.0,1201.0,1323.0,1262.0
2025-11-13,Onion,Nashik,Maharashtra,172.8,1521.0,1629.0,1575.0
2025-11-13,Onion,Pune,Maharashtra,178.1,1488.0,1682.0,1585.0
2025-11-13,Potato,Bhopal,Madhya Pradesh,388.0,849.0,937.0,893.0
2025-11-13,Potato,Jaipur,Rajasthan,118.2,1142.0,1301.0,1222.0
2025-11-13,Potato,Karnal,Haryana,313.1,1018.0,1129.0,1073.0
2025-11-13,Potato,Pune,Maharashtra,221.6,1078.0,1205.0,1141.0
2025-11-13,Pulses,Aurangabad,Maharashtra,246.3,5693.0,6175.0,5934.0
2025-11-13,Pulses,Bengaluru,Karnataka,134.5,5945.0,6609.0,6277.0
2025-11-13,Pulses,Indore,Madhya Pradesh,241.5,5363.0,6045.0,5704.0
2025-11-13,Pulses,Jaipur,Rajasthan,254.6,5470.0,6022.0,5746.0
2025-11-13,Rice,Bengaluru,Karnataka,385.0,3008.0,3247.0,3128.0
2025-11-13,Rice,Karnal,Haryana,501.9,2874.0,3116.0,2995.0
2025-11-13,Rice,Ludhiana,Punjab,214.2,2861.0,3204.0,3032.0
2025-11-13,Rice,Nagpur,Maharashtra,374.5,2775.0,2966.0,2870.0
2025-11-13,Soybean,Aurangabad,Maharashtra,428.5,3562.0,3876.0,3719.0
2025-11-13,Soybean,Bhopal,Madhya Pradesh,535.3,3697.0,4045.0,3871.0
2025-11-13,Soybean,Indore,Madhya Pradesh,360.4,3604.0,3902.0,3753.0
2025-11-13,Soybean,Nagpur,Maharashtra,321.0,4099.0,4688.0,4394.0
2025-11-13,Sugarcane,Aurangabad,Maharashtra,277.0,322.0,362.0,342.0
2025-11-13,Sugarcane,Bhopal,Madhya Pradesh,275.0,330.0,353.0,341.0
2025-11-13,Sugarcane,Karnal,Haryana,221.8,316.0,356.0,336.0
2025-11-13,Sugarcane,Pune,Maharashtra,156.6,335.0,374.0,355.0
2025-11-13,Tomato,Bengaluru,Karnataka,286.4,1444.0,1545.0,1494.0
2025-11-13,Tomato,Jaipur,Rajasthan,314.2,1053.0,1178.0,1115.0
2025-11-13,Tomato,Nashik,Maharashtra,271.0,844.0,951.0,898.0
2025-11-13,Tomato,Pune,Maharashtra,118.0,1425.0,1567.0,1496.0
2025-11-13,Wheat,Aurangabad,Maharashtra,117.4,2281.0,2480.0,2380.0
2025-11-13,Wheat,Bhopal,Madhya Pradesh,235.2,2267.0,2587.0,2427.0
2025-11-13,Wheat,Indore,Madhya Pradesh,208.4,2255.0,2492.0,2373.0
2025-11-13,Wheat,Karnal,Haryana,147.7,2212.0,2446.0,2329.0
2025-11-13,Wheat,Ludhiana,Punjab,138.6,2268.0,2479.0,2374.0
2025-11-14,Cotton,Aurangabad,Maharashtra,201.1,6143.0,6731.0,6437.0
2025-11-14,Cotton,Indore,Madhya Pradesh,273.5,6160.0,6746.0,6453.0
2025-11-14,Cotton,Jaipur,Rajasthan,181.6,6293.0,6900.0,6597.0
2025-11-14,Cotton,Nagpur,Maharashtra,197.5,6406.0,6832.0,6619.0
2025-11-14,Maize,Bengaluru,Karnataka,198.4,2125.0,2411.0,2268.0
2025-11-14,Maize,Indore,Madhya Pradesh,87.9,1902.0,2104.0,2003.0
2025-11-14,Maize,Nagpur,Maharashtra,245.7,1779.0,2028.0,1904.0
2025-11-14,Maize,Nashik,Maharashtra,128.1,2019.0,2275.0,2147.0
2025-11-14,Onion,Bengaluru,Karnataka,396.5,1006.0,1103.0,1055.0
2025-11-14,Onion,Indore,Madhya Pradesh,314.2,1116.0,1259.0,1187.0
2025-11-14,Onion,Nashik,Maharashtra,176.8,1457.0,1638.0,1547.0
2025-11-14,Onion,Pune,Maharashtra,126.4,1616.0,1760.0,1688.0
2025-11-14,Potato,Bhopal,Madhya Pradesh,186.0,824.0,909.0,867.0
2025-11-14,Potato,Jaipur,Rajasthan,222.8,1130.0,1263.0,1196.0
2025-11-14,Potato,Karnal,Haryana,235.0,1081.0,1160.0,1120.0
2025-11-14,Potato,Pune,Maharashtra,105.1,1025.0,1126.0,1075.0
2025-11-14,Pulses,Aurangabad,Maharashtra,233.7,5755.0,6277.0,6016.0
2025-11-14,Pulses,Bengaluru,Karnataka,181.7,5863.0,6614.0,6239.0
2025-11-14,Pulses,Indore,Madhya Pradesh,129.8,5347.0,6058.0,5702.0
2025-11-14,Pulses,Jaipur,Rajasthan,143.9,5566.0,6079.0,5822.0
2025-11-14,Rice,Bengaluru,Karnataka,259.2,2953.0,3338.0,3145.0
2025-11-14,Rice,Karnal,Haryana,175.4,2889.0,3126.0,3008.0
2025-11-14,Rice,Ludhiana,Punjab,231.5,2836.0,3244.0,3040.0
2025-11-14,Rice,Nagpur,Maharashtra,220.8,2737.0,3076.0,2907.0
2025-11-14,Soybean,Aurangabad,Maharashtra,286.8,3460.0,3977.0,3719.0
2025-11-14,Soybean,Bhopal,Madhya Pradesh,212.4,3677.0,4091.0,3884.0
2025-11-14,Soybean,Indore,Madhya Pradesh,195.7,3501.0,3787.0,3644.0
2025-11-14,Soybean,Nagpur,Maharashtra,257.0,4137.0,4639.0,4388.0
2025-11-14,Sugarcane,Aurangabad,Maharashtra,107.7,321.0,365.0,343.0
2025-11-14,Sugarcane,Bhopal,Madhya Pradesh,137.6,321.0,360.0,340.0
2025-11-14,Sugarcane,Karnal,Haryana,181.2,324.0,348.0,336.0
2025-11-14,Sugarcane,Pune,Maharashtra,185.9,339.0,366.0,353.0
2025-11-14,Tomato,Bengaluru,Karnataka,168.1,1419.0,1591.0,1505.0
2025-11-14,Tomato,Jaipur,Rajasthan,271.2,928.0,1026.0,977.0
2025-11-14,Tomato,Nashik,Maharashtra,200.2,836.0,960.0,898.0
2025-11-14,Tomato,Pune,Maharashtra,85.0,1434.0,1618.0,1526.0
2025-11-14,Wheat,Aurangabad,Maharashtra,165.9,2251.0,2463.0,2357.0
2025-11-14,Wheat,Bhopal,Madhya Pradesh,89.6,2307.0,2598.0,2452.0
2025-11-14,Wheat,Indore,Madhya Pradesh,235.1,2234.0,2441.0,2337.0
2025-11-14,Wheat,Karnal,Haryana,200.7,2245.0,2390.0,2318.0
2025-11-14,Wheat,Ludhiana,Punjab,170.5,2252.0,2512.0,2382.0
2025-11-15,Cotton,Aurangabad,Maharashtra,233.7,6126.0,6957.0,6541.0
2025-11-15,Cotton,Indore,Madhya Pradesh,180.1,6037.0,6930.0,6483.0
2025-11-15,Cotton,Jaipur,Rajasthan,345.3,6381.0,7032.0,6707.0
2025-11-15,Cotton,Nagpur,Maharashtra,262.1,6277.0,6926.0,6602.0
2025-11-15,Maize,Bengaluru,Karnataka,128.2,2120.0,2346.0,2233.0
2025-11-15,Maize,Indore,Madhya Pradesh,169.7,1870.0,2066.0,1968.0
2025-11-15,Maize,Nagpur,Maharashtra,164.5,1797.0,1947.0,1872.0
2025-11-15,Maize,Nashik,Maharashtra,154.1,1995.0,2242.0,2118.0
2025-11-15,Onion,Bengaluru,Karnataka,273.3,995.0,1104.0,1049.0
2025-11-15,Onion,Indore,Madhya Pradesh,192.4,1140.0,1214.0,1177.0
2025-11-15,Onion,Nashik,Maharashtra,119.9,1358.0,1541.0,1450.0
2025-11-15,Onion,Pune,Maharashtra,83.2,1555.0,1778.0,1667.0
2025-11-15,Potato,Bhopal,Madhya Pradesh,254.9,865.0,932.0,898.0
2025-11-15,Potato,Jaipur,Rajasthan,78.7,1150.0,1276.0,1213.0
2025-11-15,Potato,Karnal,Haryana,222.6,1079.0,1147.0,1113.0
2025-11-15,Potato,Pune,Maharashtra,77.4,1046.0,1156.0,1101.0
2025-11-15,Pulses,Aurangabad,Maharashtra,153.2,5779.0,6229.0,6004.0
2025-11-15,Pulses,Bengaluru,Karnataka,165.2,5726.0,6531.0,6129.0
2025-11-15,Pulses,Indore,Madhya Pradesh,192.2,5295.0,5951.0,5623.0
2025-11-15,Pulses,Jaipur,Rajasthan,170.6,5465.0,6135.0,5800.0
2025-11-15,Rice,Bengaluru,Karnataka,348.6,3037.0,3258.0,3148.0
2025-11-15,Rice,Karnal,Haryana,135.7,2911.0,3135.0,3023.0
2025-11-15,Rice,Ludhiana,Punjab,181.7,2907.0,3292.0,3100.0
2025-11-15,Rice,Nagpur,Maharashtra,215.1,2743.0,3125.0,2934.0
2025-11-15,Soybean,Aurangabad,Maharashtra,296.9,3512.0,4032.0,3772.0
2025-11-15,Soybean,Bhopal,Madhya Pradesh,250.1,3843.0,4112.0,3977.0
2025-11-15,Soybean,Indore,Madhya Pradesh,162.2,3563.0,3919.0,3741.0
2025-11-15,Soybean,Nagpur,Maharashtra,288.8,4113.0,4715.0,4414.0
2025-11-15,Sugarcane,Aurangabad,Maharashtra,112.4,324.0,363.0,344.0
2025-11-15,Sugarcane,Bhopal,Madhya Pradesh,95.9,317.0,356.0,337.0
2025-11-15,Sugarcane,Karnal,Haryana,107.2,318.0,358.0,338.0
2025-11-15,Sugarcane,Pune,Maharashtra,94.2,340.0,363.0,351.0
2025-11-15,Tomato,Bengaluru,Karnataka,125.4,1392.0,1488.0,1440.0
2025-11-15,Tomato,Jaipur,Rajasthan,265.7,892.0,976.0,934.0
2025-11-15,Tomato,Nashik,Maharashtra,259.9,835.0,960.0,898.0
2025-11-15,Tomato,Pune,Maharashtra,151.8,1436.0,1595.0,1515.0
2025-11-15,Wheat,Aurangabad,Maharashtra,162.9,2244.0,2462.0,2353.0
2025-11-15,Wheat,Bhopal,Madhya Pradesh,148.6,2322.0,2621.0,2472.0
2025-11-15,Wheat,Indore,Madhya Pradesh,193.2,2220.0,2465.0,2342.0
2025-11-15,Wheat,Karnal,Haryana,97.5,2228.0,2442.0,2335.0
2025-11-15,Wheat,Ludhiana,Punjab,167.1,2264.0,2473.0,2369.0
2025-11-16,Maize,Bengaluru,Karnataka,83.6,2120.0,2333.0,2226.0
2025-11-16,Onion,Nashik,Maharashtra,88.7,1371.0,1488.0,1430.0
2025-11-16,Potato,Jaipur,Rajasthan,152.9,1149.0,1261.0,1205.0
2025-11-16,Pulses,Bengaluru,Karnataka,156.6,5829.0,6452.0,6141.0
2025-11-16,Pulses,Jaipur,Rajasthan,157.6,5519.0,5886.0,5702.0
2025-11-16,Rice,Bengaluru,Karnataka,385.0,2969.0,3236.0,3103.0
2025-11-16,Rice,Karnal,Haryana,395.7,2840.0,3188.0,3014.0
2025-11-16,Rice,Ludhiana,Punjab,354.6,2994.0,3236.0,3115.0
2025-11-16,Rice,Nagpur,Maharashtra,204.4,2766.0,3136.0,2951.0
2025-11-16,Soybean,Aurangabad,Maharashtra,355.2,3624.0,4067.0,3845.0
2025-11-16,Soybean,Bhopal,Madhya Pradesh,418.3,3664.0,4175.0,3919.0
2025-11-16,Soybean,Indore,Madhya Pradesh,436.9,3480.0,3966.0,3723.0
2025-11-16,Sugarcane,Bhopal,Madhya Pradesh,78.0,321.0,355.0,338.0
2025-11-16,Sugarcane,Karnal,Haryana,135.6,328.0,362.0,345.0
2025-11-16,Sugarcane,Pune,Maharashtra,178.2,335.0,372.0,353.0
2025-11-16,Tomato,Bengaluru,Karnataka,184.8,1374.0,1523.0,1449.0
2025-11-16,Tomato,Jaipur,Rajasthan,211.6,874.0,935.0,904.0
2025-11-16,Tomato,Nashik,Maharashtra,204.6,841.0,954.0,898.0
2025-11-16,Wheat,Bhopal,Madhya Pradesh,89.7,2280.0,2597.0,2438.0
2025-11-16,Wheat,Indore,Madhya Pradesh,82.7,2189.0,2415.0,2302.0
2025-11-16,Wheat,Karnal,Haryana,164.6,2154.0,2464.0,2309.0
2025-11-17,Cotton,Aurangabad,Maharashtra,442.0,6243.0,7131.0,6687.0
2025-11-17,Cotton,Indore,Madhya Pradesh,260.6,6324.0,6718.0,6521.0
2025-11-17,Cotton,Jaipur,Rajasthan,390.7,6195.0,6730.0,6462.0
2025-11-17,Cotton,Nagpur,Maharashtra,297.8,6045.0,6767.0,6406.0
2025-11-17,Maize,Bengaluru,Karnataka,188.7,2178.0,2319.0,2248.0
2025-11-17,Maize,Indore,Madhya Pradesh,104.0,1965.0,2123.0,2044.0
2025-11-17,Maize,Nagpur,Maharashtra,238.8,1855.0,2003.0,1929.0
2025-11-17,Maize,Nashik,Maharashtra,140.8,2041.0,2286.0,2164.0
2025-11-17,Onion,Bengaluru,Karnataka,216.8,1112.0,1196.0,1154.0
2025-11-17,Onion,Indore,Madhya Pradesh,233.0,1171.0,1315.0,1243.0
2025-11-17,Onion,Nashik,Maharashtra,294.8,1410.0,1588.0,1499.0
2025-11-17,Onion,Pune,Maharashtra,234.7,1620.0,1772.0,1696.0
2025-11-17,Potato,Bhopal,Madhya Pradesh,332.3,891.0,1006.0,949.0
2025-11-17,Potato,Jaipur,Rajasthan,255.0,1172.0,1322.0,1247.0
2025-11-17,Potato,Karnal,Haryana,290.2,1024.0,1177.0,1100.0
2025-11-17,Potato,Pune,Maharashtra,181.6,1098.0,1186.0,1142.0
2025-11-17,Pulses,Aurangabad,Maharashtra,127.5,5615.0,6087.0,5851.0
2025-11-17,Pulses,Bengaluru,Karnataka,164.1,5603.0,6374.0,5989.0
2025-11-17,Pulses,Indore,Madhya Pradesh,90.0,5305.0,6037.0,5671.0
2025-11-17,Pulses,Jaipur,Rajasthan,104.6,5472.0,6022.0,5747.0
2025-11-17,Rice,Bengaluru,Karnataka,402.1,2998.0,3230.0,3114.0
2025-11-17,Rice,Karnal,Haryana,154.9,2872.0,3161.0,3016.0
2025-11-17,Rice,Ludhiana,Punjab,226.9,3012.0,3298.0,3155.0
2025-11-17,Rice,Nagpur,Maharashtra,311.3,2852.0,3030.0,2941.0
2025-11-17,Soybean,Aurangabad,Maharashtra,259.4,3612.0,3909.0,3761.0
2025-11-17,Soybean,Bhopal,Madhya Pradesh,246.5,3701.0,4122.0,3911.0
2025-11-17,Soybean,Indore,Madhya Pradesh,459.3,3494.0,3722.0,3608.0
2025-11-17,Soybean,Nagpur,Maharashtra,231.5,4175.0,4440.0,4308.0
2025-11-17,Sugarcane,Aurangabad,Maharashtra,148.0,323.0,364.0,344.0
2025-11-17,Sugarcane,Bhopal,Madhya Pradesh,223.1,329.0,349.0,339.0
2025-11-17,Sugarcane,Karnal,Haryana,150.7,321.0,364.0,342.0
2025-11-17,Sugarcane,Pune,Maharashtra,246.3,336.0,374.0,355.0
2025-11-17,Tomato,Bengaluru,Karnataka,280.2,1458.0,1590.0,1524.0
2025-11-17,Tomato,Jaipur,Rajasthan,388.0,884.0,962.0,923.0
2025-11-17,Tomato,Nashik,Maharashtra,223.6,869.0,926.0,898.0
2025-11-17,Tomato,Pune,Maharashtra,121.8,1456.0,1635.0,1545.0
2025-11-17,Wheat,Aurangabad,Maharashtra,169.6,2260.0,2553.0,2406.0
2025-11-17,Wheat,Bhopal,Madhya Pradesh,101.2,2279.0,2579.0,2429.0
2025-11-17,Wheat,Indore,Madhya Pradesh,157.1,2169.0,2431.0,2300.0
2025-11-17,Wheat,Karnal,Haryana,212.1,2214.0,2422.0,2318.0
2025-11-17,Wheat,Ludhiana,Punjab,96.4,2203.0,2494.0,2349.0
2025-11-18,Cotton,Aurangabad,Maharashtra,495.9,6224.0,7074.0,6649.0
2025-11-18,Cotton,Indore,Madhya Pradesh,507.6,5924.0,6791.0,6358.0
2025-11-18,Cotton,Jaipur,Rajasthan,449.0,6258.0,6777.0,6517.0
2025-11-18,Cotton,Nagpur,Maharashtra,434.5,6266.0,6669.0,6468.0
2025-11-18,Maize,Bengaluru,Karnataka,108.8,2171.0,2372.0,2272.0
2025-11-18,Maize,Indore,Madhya Pradesh,304.4,1974.0,2158.0,2066.0
2025-11-18,Maize,Nagpur,Maharashtra,224.9,1838.0,2100.0,1969.0
2025-11-18,Maize,Nashik,Maharashtra,112.9,2090.0,2223.0,2156.0
2025-11-18,Onion,Bengaluru,Karnataka,417.5,1142.0,1218.0,1180.0
2025-11-18,Onion,Indore,Madhya Pradesh,307.8,1184.0,1309.0,1246.0
2025-11-18,Onion,Nashik,Maharashtra,323.3,1265.0,1414.0,1339.0
2025-11-18,Onion,Pune,Maharashtra,337.9,1592.0,1820.0,1706.0
2025-11-18,Potato,Bhopal,Madhya Pradesh,339.5,895.0,1021.0,958.0
2025-11-18,Potato,Jaipur,Rajasthan,162.4,1160.0,1249.0,1204.0
2025-11-18,Potato,Karnal,Haryana,246.5,1019.0,1153.0,1086.0
2025-11-18,Potato,Pune,Maharashtra,213.0,1082.0,1193.0,1138.0
2025-11-18,Pulses,Aurangabad,Maharashtra,299.5,5401.0,6145.0,5773.0
2025-11-18,Pulses,Bengaluru,Karnataka,294.0,5673.0,6320.0,5996.0
2025-11-18,Pulses,Indore,Madhya Pradesh,140.3,5505.0,5948.0,5726.0
2025-11-18,Pulses,Jaipur,Rajasthan,135.8,5533.0,5991.0,5762.0
2025-11-18,Rice,Bengaluru,Karnataka,275.6,2991.0,3204.0,3098.0
2025-11-18,Rice,Karnal,Haryana,463.3,2926.0,3206.0,3066.0
2025-11-18,Rice,Ludhiana,Punjab,300.5,3007.0,3283.0,3145.0
2025-11-18,Rice,Nagpur,Maharashtra,498.6,2802.0,3107.0,2954.0
2025-11-18,Soybean,Aurangabad,Maharashtra,318.5,3474.0,3742.0,3608.0
2025-11-18,Soybean,Bhopal,Madhya Pradesh,557.0,3762.0,3997.0,3879.0
2025-11-18,Soybean,Indore,Madhya Pradesh,507.0,3535.0,3888.0,3711.0
2025-11-18,Soybean,Nagpur,Maharashtra,482.4,4109.0,4522.0,4315.0
2025-11-18,Sugarcane,Aurangabad,Maharashtra,192.5,328.0,359.0,343.0
2025-11-18,Sugarcane,Bhopal,Madhya Pradesh,296.9,316.0,362.0,339.0
2025-11-18,Sugarcane,Karnal,Haryana,294.2,320.0,357.0,339.0
2025-11-18,Sugarcane,Pune,Maharashtra,104.6,339.0,366.0,353.0
2025-11-18,Tomato,Bengaluru,Karnataka,226.7,1310.0,1454.0,1382.0
2025-11-18,Tomato,Jaipur,Rajasthan,303.9,876.0,976.0,926.0
2025-11-18,Tomato,Nashik,Maharashtra,297.6,942.0,1038.0,990.0
2025-11-18,Tomato,Pune,Maharashtra,173.1,1463.0,1660.0,1562.0
2025-11-18,Wheat,Aurangabad,Maharashtra,264.0,2356.0,2544.0,2450.0
2025-11-18,Wheat,Bhopal,Madhya Pradesh,133.9,2254.0,2478.0,2366.0
2025-11-18,Wheat,Indore,Madhya Pradesh,167.3,2203.0,2467.0,2335.0
2025-11-18,Wheat,Karnal,Haryana,175.9,2231.0,2449.0,2340.0
2025-11-18,Wheat,Ludhiana,Punjab,335.7,2155.0,2455.0,2305.0
2025-11-19,Cotton,Aurangabad,Maharashtra,247.3,6393.0,6887.0,6640.0
2025-11-19,Cotton,Indore,Madhya Pradesh,290.5,6036.0,6532.0,6284.0
2025-11-19,Cotton,Jaipur,Rajasthan,523.6,6319.0,7092.0,6705.0
